course_id,name,slug,description,course_status,workload,start_date,primary_languages,subtitle_languages,certificates,partner_ids,partner_count,photo_url,preview_link,is_georestricted,extracted_at
7zPEd7ErEeyiqQr1qP1QDw,إختيار الهدف المثالي للحملات الإعلانية على Facebook,iikhtiar-alhadaf-almithalii-lilhamalat-aliielaniat-ealaa-facebook,"مع نهاية المشروع ده، هتقدر تختار الobjective الافضل للحملة الإعلانية بتاعتك على Facebook باستخدام ال-Ads Manager على Facebook Business Manager. على مدار المشروع، هتقدر تحدد ,  تفرق بين, و تستخدم   ال١١ نوع المختلفين للobjectives الخاصة بحملات Facebook والفرق بينهم.

ده هيساعدك أنك بسهولة تحدد الهدف الصحيح للحملة الإعلانية اللي الbrand بتاعتك محتاجاها على Facebook .

المشروع  ده للمستوي المتوسط اللي يعرف ازاي يستخدم Facebook Ads Manager عشان يعمل إعلانات ممولة لكن لسة مش عارف إيه الأهداف اللي الم",launched,1 hour,1651244238336,ar,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/32/a91ab4bfe4466698c36e94aff4fa9d/ssyt-aadd-wkhtbr-twSyl-jhz-lshbk-ldhky-7-.png,,False,2026-05-06T11:05:54.094183Z
XD9s4ue2EfCd-xKyx35L5Q,Qualitative Research Interviews,qualitative-research-interviews,"""Qualitative Research Interviews"" is a beginner course for aspiring market analysts and professionals who need to uncover the ""why"" behind customer behavior. This course moves beyond theory to provide the practical skills needed to conduct high-quality interviews that yield deep, actionable insights. You will learn to distinguish between key qualitative methods, including interviews, focus groups, and ethnographic studies, and understand when to use each one effectively. The focus is on using in",launched,117 minutes,1775071098717,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/da/1f9cb3b99746159d88acb3633e5d82/CON-02809_img_courselogo.png,,False,2026-05-06T11:05:54.094191Z
jso0OYzeEfClfhKuRtXbYQ,The Zero Trust Framework,pearson-the-zero-trust-framework-video-course-o5esi,"This course is designed to demystify Zero Trust security and guide learners through practical implementation. Based on the principle of “never trust, always verify,” this course explains what Zero Trust is, why it matters, and how organizations can begin their Zero Trust journey. 

Key topics include network, endpoint, and cloud security, starting with foundational concepts and addressing misconceptions—highlighting that Zero Trust is not achieved by simply deploying technologies. Real-world use",launched,Less then 2 weeks,1757976990292,en,en,VerifiedCert,1842,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2a/3a3b0205ad458e94a46e4566b47e5d/CSRA_CVR_06.jpg,,False,2026-05-06T11:05:54.094197Z
Bi3fz77QEfC4_Q5X5BH3bw,Negotiation: Remember Levers and Record Notes,negotiation-remember-levers--record-notes,"Negotiation: Remember Levers and Record Notes is a foundational course for any professional entering the world of procurement and commercial agreements. Successful negotiation begins long before you enter the room and continues through every word spoken. This course demystifies the process by focusing on two core skills: knowing your negotiable variables and accurately recording the conversation.

You will learn to identify and evaluate the three fundamental negotiation levers—price, payment ter",launched,Approximately 90 minutes,1767971474370,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a2/0983f7dcec44c28356f72d354edf99/CON-02775_img_courselogo.png,,False,2026-05-06T11:05:54.094203Z
CieojLZ3EfCPwBLJB59jpw,Analyze and Create Your AI Marketing Plan,analyze-and-create-your-ai-marketing-plan,"In today’s digital landscape, AI is transforming how customers search, discover, and decide. This beginner-friendly course helps you understand AI’s role in modern marketing and apply it with confidence. You’ll map key discovery moments using a guided worksheet, then design a focused marketing plan that connects goals, budgets, and geo-targeted tactics. Step-by-step templates and examples make planning practical and measurable—helping you turn AI insights into real marketing results.",launched,,1767207040871,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e7/23e446da8f4634b0df76066b002908/Cover-800x800---Maribel.png,,False,2026-05-06T11:05:54.094209Z
sgi8_tG4EfCUKQr_3GN6mQ,Master After Effects: Analyze & Create Dynamic Motion,master-after-effects-analyze-create-dynamic-motion,"Learners will apply advanced rotoscoping tools, organize layered assets, analyze 3D space, and create professional animations and motion graphics using the latest features in Adobe After Effects. This course builds practical, industry-ready skills by guiding learners through real projects, compositing workflows, and design principles that strengthen visual communication.

Throughout the course, learners benefit from hands-on demonstrations using intelligent tools like Roto Brush 2.0, seamless Ph",launched,,1767996866901,en,,"VerifiedCert, Specialization",1501,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f1/13a93b0069426b81a908a46ea236e6/40_1.jpg,,False,2026-05-06T11:05:54.094215Z
MmxI4xQSEfGTgQr_yxD4Aw,Growing and Sustaining Online Communities,growing-and-sustaining-online-communities,"This course focuses on community growth strategies that deepen participation, strengthen loyalty, and sustain long-term community value. You’ll learn how to design interactive experiences such as virtual events, multimedia campaigns, and storytelling initiatives that drive meaningful engagement. You’ll also explore how partnerships, influencer collaboration, and personalized communication support community growth and member trust. You’ll be introduced to practical approaches for gamification and",preenroll,"4 weeks, 5-6 hours per week",1775468404667,en,,"VerifiedCert, Specialization",641,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ca/ea5bd7a0a5494aa962e19e6ef49dfa/C4.1-Logo.png,,False,2026-05-06T11:05:54.094221Z
bdcJIWIyEe62wwrYx-2qTQ,Product Management: Developing and Delivering a New Product,product-management-developing-and-delivering-a-new-product,"In this course you will be introduced to the steps required to effectively develop and launch a new product. These are important phases of the product management lifecycle and generally consume majority of the product manager's time.  

The course highlights how resources are assigned to design, create, and test the new product. The course also walks you through best practices to ensure a smooth transition from product development to product launch and delivery. Then, once the lifecycle of the p",launched,"5 weeks of study, 2-3 hours/week ",1705964871555,en,"ar, fr, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",829,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c0/f042c39d7346f097ce5ad92ef41ee9/1200x1200__110376588-1-.jpg,,False,2026-05-06T11:05:54.094227Z
3K3rBiYYEe6JJAruShrzEQ,Introduction to Image Generation - Français,introduction-to-image-generation---franais,"Ce cours présente les modèles de diffusion, une famille de modèles de machine learning qui s'est récemment révélée prometteuse dans le domaine de la génération d'images. Les modèles de diffusion trouvent leur origine dans la physique, et plus précisément dans la thermodynamique. Au cours des dernières années, ils ont gagné en popularité dans la recherche et l'industrie. Ils sont à la base de nombreux modèles et outils Google Cloud avancés de génération d'images. Ce cours vous présente les bases ",launched,,1689790751896,fr,"es, en",VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d3/096bada5a04c7eb189170bd8986460/GFX_Coursera_Asset_Full_1200x1200.png,,False,2026-05-06T11:05:54.094233Z
_UffpAE7EfGXWw4BmDDNwQ,"Memory, Encryption, and Protecting Data in Android",memory-encryption-and-protecting-data-android,"This course is designed for intermediate-level learners who want to enhance their security skills in Android development. Participants will analyze the structure of Android memory and evaluate its defenses against exploitation, including understanding pointers and their role in buffer overflow exploits. The course covers various types of overflows, mitigation techniques, and specific vulnerabilities such as the Stagefright buffer overflow.

In addition to exploitation techniques, learners will e",launched,,1770852282323,en,,"VerifiedCert, Specialization",692,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/23/508626afa14d3b945ec3f6eeab2782/Coursera-Writing-Secure-Code-for-Android_1200x1200.png,,False,2026-05-06T11:05:54.094239Z
owRx0e6nEe2_1Q54ZEzvJQ,Fundamentals of Blockchain Architecture,fundamentals-blockchain-architecture,"This course is ideal for individuals with a basic understanding of digital technology as well as developers or security professionals wishing to expand their blockchain knowledge. It provides a comprehensive introduction to the world of blockchain technology. We will delve into the core principles of blockchain, exploring the critical decision-making processes involved in adopting this innovative technology. This course offers an overview of various blockchain platforms, hosting decisions, assoc",launched,"3 weeks of study, 4-8 hours per week",1704708491278,en,"uz, kk","VerifiedCert, Specialization",527,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1e/8dc36a031f4cc09e7f7c0f117fbee4/alex-wong-l5Tzv1alcps-unsplash.jpg,,False,2026-05-06T11:05:54.094246Z
q9FmPhZeEfGV2xLtBiwROQ,"2026 Mobile App Marketing With ASO, And Monetization",mobile-app-marketing,"The most effective app promotion and monetization strategies to grow your app, and make it as profitable as possible.  

LATEST COURSE UPDATE:

Three great launch strategies for your app

Full student case study of ASO and keyword research strategy

How to compete for competitive app store search terms

Improved audio/video quality for 90% of the course

WHAT YOU CAN ACCOMPLISH WITH THIS COURSE

 I am an independent mobile app entrepreneur just like you. I created this course to help you:  

Get",launched,,1772741437515,en,,"VerifiedCert, Specialization",4230,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6e/5c3810a3d74c7b9e2bb794fdfb78ee/Untitled-design---2026-03-02T114304.614.png,,False,2026-05-06T11:05:54.094252Z
FSSadswiEfC_WA6vdvdWGw, Vulnerability Assessment and Management,vulnerability-assessment-and-management,"This program equips cybersecurity professionals, IT teams, and system administrators with the foundational knowledge and practical skills needed to identify, analyze, and remediate vulnerabilities across modern enterprise environments. You’ll start by understanding the vulnerability assessment lifecycle, exploring how weaknesses emerge in networks, systems, and web applications, and learning the principles behind risk, exposure, and exploitability.

Next, you’ll dive into hands-on vulnerability ",launched,"4 weeks of study, 3 - 4 hours/week",1766757545754,en,,"VerifiedCert, Specialization",1504,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/98/19732c43fa4850b9e96286d29f1714/Vulnerability-Assessment-and-Management-100.jpg,,False,2026-05-06T11:05:54.094258Z
B6LZjKkwEeyjPxJkzIUqCw,Debugging Apps on Google Kubernetes Engine,googlecloud-debugging-apps-on-google-kubernetes-engine-8pzmb,This is a self-paced lab that takes place in the Google Cloud console. This lab teaches you how logging works on GKE and some best practices for log collection by going through some common logging use cases.,launched,1 hour 15 minutes,1648672152625,en,,VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/bd/276fc6cc174efb8a17978351516748/Logo-Image_GC-Projects.png,,False,2026-05-06T11:05:54.094263Z
UbtDBfT_EfCFRg7t6P8RhQ,Simulate with Monte Carlo,simulate-with-monte-carlo,"Ready to turn uncertainty into opportunity? This Short Course was created to help data analysts master Monte Carlo simulation techniques to quantify risk and forecast outcomes under uncertainty.

By completing this course, you'll transform complex probabilistic scenarios into actionable insights. You'll build robust simulation models, conduct sensitivity analysis, and create probability distributions that inform critical business decisions with confidence.

By the end of this course, you will be",launched,180 minutes,1772549398266,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/59/e4a3e06ce14f729467e5e0e48f3ff4/Logo-Image-1200-X-1200.png,,False,2026-05-06T11:05:54.094269Z
